"","TIMESTAMP","RECORD","site","position","Betterdate","redox_NUM_Avg","redox_NUM_Std"
"1","6/28/2021 14:46",186,"west","dry",2021-06-28 14:46:00,1,1
"2","6/28/2021 15:01",187,"west","dry",2021-06-28 15:01:00,2,2
"3","6/28/2021 15:16",188,"west","dry",2021-06-28 15:16:00,3,3
"4","6/28/2021 15:31",189,"west","dry",2021-06-28 15:31:00,4,4
"5","6/28/2021 15:46",190,"west","dry",2021-06-28 15:46:00,5,5
"6","6/28/2021 16:01",191,"west","dry",2021-06-28 16:01:00,6,6
"7","6/28/2021 16:16",192,"west","dry",2021-06-28 16:16:00,7,7
"8","6/28/2021 16:31",193,"west","dry",2021-06-28 16:31:00,8,8
"9","6/28/2021 16:46",194,"west","dry",2021-06-28 16:46:00,9,9
"10","6/28/2021 17:01",195,"west","dry",2021-06-28 17:01:00,10,10
"11","6/28/2021 17:16",196,"west","dry",2021-06-28 17:16:00,11,11
"12","6/28/2021 17:31",197,"west","dry",2021-06-28 17:31:00,12,12
"13","6/28/2021 17:46",198,"west","dry",2021-06-28 17:46:00,13,13
"14","6/28/2021 18:01",199,"west","dry",2021-06-28 18:01:00,14,14
"15","6/28/2021 18:16",200,"west","dry",2021-06-28 18:16:00,15,15
"16","6/28/2021 18:31",201,"west","dry",2021-06-28 18:31:00,16,16
"17","6/28/2021 18:46",202,"west","dry",2021-06-28 18:46:00,17,17
"18","6/28/2021 19:01",203,"west","dry",2021-06-28 19:01:00,18,18
"19","6/28/2021 19:16",204,"west","dry",2021-06-28 19:16:00,19,19
"20","6/28/2021 19:31",205,"west","dry",2021-06-28 19:31:00,20,20
"21","6/28/2021 19:46",206,"west","dry",2021-06-28 19:46:00,21,21
"22","6/28/2021 20:01",207,"west","dry",2021-06-28 20:01:00,22,22
"23","6/28/2021 20:16",208,"west","dry",2021-06-28 20:16:00,23,23
"24","6/28/2021 20:31",209,"west","dry",2021-06-28 20:31:00,24,24
"25","6/28/2021 20:46",210,"west","dry",2021-06-28 20:46:00,25,25
"26","6/28/2021 21:01",211,"west","dry",2021-06-28 21:01:00,26,26
"27","6/28/2021 21:16",212,"west","dry",2021-06-28 21:16:00,27,27
"28","6/28/2021 21:31",213,"west","dry",2021-06-28 21:31:00,28,28
"29","6/28/2021 21:46",214,"west","dry",2021-06-28 21:46:00,29,29
"30","6/28/2021 22:01",215,"west","dry",2021-06-28 22:01:00,30,30
"31","6/28/2021 22:16",216,"west","dry",2021-06-28 22:16:00,31,31
"32","6/28/2021 22:31",217,"west","dry",2021-06-28 22:31:00,32,32
"33","6/28/2021 22:46",218,"west","dry",2021-06-28 22:46:00,33,33
"34","6/28/2021 23:01",219,"west","dry",2021-06-28 23:01:00,34,34
"35","6/28/2021 23:16",220,"west","dry",2021-06-28 23:16:00,35,35
"36","6/28/2021 23:31",221,"west","dry",2021-06-28 23:31:00,36,36
"37","6/28/2021 23:46",222,"west","dry",2021-06-28 23:46:00,37,37
"38","6/29/2021 0:01",223,"west","dry",2021-06-29 00:01:00,38,38
"39","6/29/2021 0:16",224,"west","dry",2021-06-29 00:16:00,39,39
"40","6/29/2021 0:31",225,"west","dry",2021-06-29 00:31:00,40,40
"41","6/29/2021 0:46",226,"west","dry",2021-06-29 00:46:00,41,41
"42","6/29/2021 1:01",227,"west","dry",2021-06-29 01:01:00,42,42
"43","6/29/2021 1:16",228,"west","dry",2021-06-29 01:16:00,43,43
"44","6/29/2021 1:31",229,"west","dry",2021-06-29 01:31:00,44,44
"45","6/29/2021 1:46",230,"west","dry",2021-06-29 01:46:00,45,45
"46","6/29/2021 2:01",231,"west","dry",2021-06-29 02:01:00,46,46
"47","6/29/2021 2:16",232,"west","dry",2021-06-29 02:16:00,47,47
"48","6/29/2021 2:31",233,"west","dry",2021-06-29 02:31:00,48,48
"49","6/29/2021 2:46",234,"west","dry",2021-06-29 02:46:00,49,49
"50","6/29/2021 3:01",235,"west","dry",2021-06-29 03:01:00,50,50
"51","6/29/2021 3:16",236,"west","dry",2021-06-29 03:16:00,51,51
"52","6/29/2021 3:31",237,"west","dry",2021-06-29 03:31:00,52,52
"53","6/29/2021 3:46",238,"west","dry",2021-06-29 03:46:00,53,53
"54","6/29/2021 4:01",239,"west","dry",2021-06-29 04:01:00,54,54
"55","6/29/2021 4:16",240,"west","dry",2021-06-29 04:16:00,55,55
"56","6/29/2021 4:31",241,"west","dry",2021-06-29 04:31:00,56,56
"57","6/29/2021 4:46",242,"west","dry",2021-06-29 04:46:00,57,57
"58","6/29/2021 5:01",243,"west","dry",2021-06-29 05:01:00,58,58
"59","6/29/2021 5:16",244,"west","dry",2021-06-29 05:16:00,59,59
"60","6/29/2021 5:31",245,"west","dry",2021-06-29 05:31:00,60,60
"61","6/29/2021 5:46",246,"west","dry",2021-06-29 05:46:00,61,61
"62","6/29/2021 6:01",247,"west","dry",2021-06-29 06:01:00,62,62
"63","6/29/2021 6:16",248,"west","dry",2021-06-29 06:16:00,63,63
"64","6/29/2021 6:31",249,"west","dry",2021-06-29 06:31:00,64,64
"65","6/29/2021 6:46",250,"west","dry",2021-06-29 06:46:00,65,65
"66","6/29/2021 7:01",251,"west","dry",2021-06-29 07:01:00,66,66
"67","6/29/2021 7:16",252,"west","dry",2021-06-29 07:16:00,67,67
"68","6/29/2021 7:31",253,"west","dry",2021-06-29 07:31:00,68,68
"69","6/29/2021 7:46",254,"west","dry",2021-06-29 07:46:00,69,69
"70","6/29/2021 8:01",255,"west","dry",2021-06-29 08:01:00,70,70
"71","6/29/2021 8:16",256,"west","dry",2021-06-29 08:16:00,71,71
"72","6/29/2021 8:31",257,"west","dry",2021-06-29 08:31:00,72,72
"73","6/29/2021 8:46",258,"west","dry",2021-06-29 08:46:00,73,73
"74","6/29/2021 9:01",259,"west","dry",2021-06-29 09:01:00,74,74
"75","6/29/2021 9:16",260,"west","dry",2021-06-29 09:16:00,75,75
"76","6/29/2021 9:31",261,"west","dry",2021-06-29 09:31:00,76,76
"77","6/29/2021 9:46",262,"west","dry",2021-06-29 09:46:00,77,77
"78","6/29/2021 10:01",263,"west","dry",2021-06-29 10:01:00,78,78
"79","6/29/2021 10:16",264,"west","dry",2021-06-29 10:16:00,79,79
"80","6/29/2021 10:31",265,"west","dry",2021-06-29 10:31:00,80,80
"81","6/29/2021 10:46",266,"west","dry",2021-06-29 10:46:00,81,81
