"","TIMESTAMP","RECORD","site","position","Betterdate","redox_NUM_Avg","redox_NUM_Std"
"1","6/24/2021 17:00",0,"west","hydric",2021-06-24 17:00:00,1,1
"2","6/24/2021 17:15",1,"west","hydric",2021-06-24 17:15:00,2,2
"3","6/24/2021 17:30",2,"west","hydric",2021-06-24 17:30:00,3,3
"4","6/24/2021 17:45",3,"west","hydric",2021-06-24 17:45:00,4,4
"5","6/24/2021 18:00",4,"west","hydric",2021-06-24 18:00:00,5,5
"6","6/24/2021 18:15",5,"west","hydric",2021-06-24 18:15:00,6,6
"7","6/24/2021 18:30",6,"west","hydric",2021-06-24 18:30:00,7,7
"8","6/24/2021 18:45",7,"west","hydric",2021-06-24 18:45:00,8,8
"9","6/24/2021 19:00",8,"west","hydric",2021-06-24 19:00:00,9,9
"10","6/24/2021 19:15",9,"west","hydric",2021-06-24 19:15:00,10,10
"11","6/24/2021 19:30",10,"west","hydric",2021-06-24 19:30:00,11,11
"12","6/24/2021 19:45",11,"west","hydric",2021-06-24 19:45:00,12,12
"13","6/24/2021 20:00",12,"west","hydric",2021-06-24 20:00:00,13,13
"14","6/24/2021 20:15",13,"west","hydric",2021-06-24 20:15:00,14,14
"15","6/24/2021 20:30",14,"west","hydric",2021-06-24 20:30:00,15,15
"16","6/24/2021 20:45",15,"west","hydric",2021-06-24 20:45:00,16,16
"17","6/24/2021 21:00",16,"west","hydric",2021-06-24 21:00:00,17,17
"18","6/24/2021 21:15",17,"west","hydric",2021-06-24 21:15:00,18,18
"19","6/24/2021 21:30",18,"west","hydric",2021-06-24 21:30:00,19,19
"20","6/24/2021 21:45",19,"west","hydric",2021-06-24 21:45:00,20,20
"21","6/24/2021 22:00",20,"west","hydric",2021-06-24 22:00:00,21,21
"22","6/24/2021 22:15",21,"west","hydric",2021-06-24 22:15:00,22,22
"23","6/24/2021 22:30",22,"west","hydric",2021-06-24 22:30:00,23,23
"24","6/24/2021 22:45",23,"west","hydric",2021-06-24 22:45:00,24,24
"25","6/24/2021 23:00",24,"west","hydric",2021-06-24 23:00:00,25,25
"26","6/24/2021 23:15",25,"west","hydric",2021-06-24 23:15:00,26,26
"27","6/24/2021 23:30",26,"west","hydric",2021-06-24 23:30:00,27,27
"28","6/24/2021 23:45",27,"west","hydric",2021-06-24 23:45:00,28,28
"29","6/25/2021 0:00",28,"west","hydric",2021-06-25 00:00:00,29,29
"30","6/25/2021 0:15",29,"west","hydric",2021-06-25 00:15:00,30,30
"31","6/25/2021 0:30",30,"west","hydric",2021-06-25 00:30:00,31,31
"32","6/25/2021 0:45",31,"west","hydric",2021-06-25 00:45:00,32,32
"33","6/25/2021 1:00",32,"west","hydric",2021-06-25 01:00:00,33,33
"34","6/25/2021 1:15",33,"west","hydric",2021-06-25 01:15:00,34,34
"35","6/25/2021 1:30",34,"west","hydric",2021-06-25 01:30:00,35,35
"36","6/25/2021 1:45",35,"west","hydric",2021-06-25 01:45:00,36,36
"37","6/25/2021 2:00",36,"west","hydric",2021-06-25 02:00:00,37,37
"38","6/25/2021 2:15",37,"west","hydric",2021-06-25 02:15:00,38,38
"39","6/25/2021 2:30",38,"west","hydric",2021-06-25 02:30:00,39,39
"40","6/25/2021 2:45",39,"west","hydric",2021-06-25 02:45:00,40,40
"41","6/25/2021 3:00",40,"west","hydric",2021-06-25 03:00:00,41,41
"42","6/25/2021 3:15",41,"west","hydric",2021-06-25 03:15:00,42,42
"43","6/25/2021 3:30",42,"west","hydric",2021-06-25 03:30:00,43,43
"44","6/25/2021 3:45",43,"west","hydric",2021-06-25 03:45:00,44,44
"45","6/25/2021 4:00",44,"west","hydric",2021-06-25 04:00:00,45,45
"46","6/25/2021 4:15",45,"west","hydric",2021-06-25 04:15:00,46,46
"47","6/25/2021 4:30",46,"west","hydric",2021-06-25 04:30:00,47,47
"48","6/25/2021 4:45",47,"west","hydric",2021-06-25 04:45:00,48,48
"49","6/25/2021 5:00",48,"west","hydric",2021-06-25 05:00:00,49,49
